12628226,BANKNIFTY22N0339500PE
12630274,BANKNIFTY22N0339800PE
12666114,BANKNIFTY22N0341000PE
12680962,BANKNIFTY22N0341700CE
9701122,NIFTY22N0316150PE
9727234,NIFTY22N0317400PE
9742082,NIFTY22N0318100CE
9793282,NIFTY22N0318650CE
